"[  0   0   0   0   0   0   0   0   1   0   0   0   1   0   0   0 249 185
 151 177 169 195  60  62  94 101  63  20  53  79  71  77 218 139 108 129
 135 240  54  60  89  88  55  18  46  59  63  63 273 159 119 136 131 265
  62  69  96 105  69  20  59  81  88  86 141  91  65  70  66 143  33  37
  51  57  35  10  31  43  47  48 156 102  89 108  90 211  48  49  68  72
  50  14  43  56  66  56  13  13  11   9   8  11   7  10  16  33  30   0
   6   6  13   8  18  16  16  16  17  21  17  21  30  49  33   4  24  28
  50  49  44  38  35  40  33  46  27  29  33  41  28   6  33  55  71  74
  52  46  42  50  44  49  44  51  54  65  45   8  38  65  76  67  26  26
  25  27  25  27  22  24  33  40  27   3  27  39  44  42  52  56  60  48
  62  53  55  63  83  99  65  10  47  63  65  72  29  24  28  26  29  26
  29  30  40  50  38   5  42  61  55  47  40  45  54  44  48  46  58  67
  77  98  70   8  38  55  56  54  31  33  39  40  49  34  36  37  52  61
  48   6  26  42  42  41  62  73  63  66  71  52  47  54  76 100  72  10
  45  74  72  60  25  31  44  35  44  29  31  23  27  37  23   5  30  35
  55  39  44  55  75  66  74  58  75  64  72 104  62  10  55  55  74  65
  35  40  63  51  68  50  48  37  48  62  37   8  47  46  61  54  40  43
  60  50  63  54  63  47  68  85  57   9  49  53  75  75  38  38  57  49
  60  41  42  36  45  62  40   7  35  38  55  66  45  51  56  67  68  50
  61  63  50  79  55   9  41  52  58  65  18  22  24  26  25  19  30  30
  26  36  29   3  19  28  32  44  42  51  57  56  63  47  62  73  50  77
  54   9  56  52  70  73  38  45  52  51  57  42  62  66  44  74  47  10
  54  47  65  60  37  42  49  47  54  41  59  55  46  76  56   8  52  52
  62  66  38  41  58  43  42  41  38  40  53  79  47   8  47  46  55  52
  47  50  65  47  38  42  33  38  57  70  52   6  44  41  50  47  33  37
  45  39  34  39  32  33  45  58  40   6  34  43  73  65  44  50  60  48
  40  47  37  37  54  68  56   7  38  48  73  66  20  27  29  23  21  25
  17  19  27  34  26   3  21  28  57  45   1   0   0   0   0   1   0   0
