"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 72 60 58 62 51 27 17 20
 20 17 15  1 12 10 27 28 14 14 15 14 14 12 10 12 15 10 10  1 11  9 29 27
 18 19 20 21 18 17 13 15 21 17 15  2 16 13 41 40 11 11 14 12 12  8 10 12
 10  8  8  1 10 10 33 31 17 14 17 15 15 12 14 23 18 12 11  2 15 13 37 39
 10 12 15 16 13  9  8 10 11  7  9  1 11 10 27 26 15 13 19 16 16 13 12 15
 21 12 13  2 16 20 48 50 12 11 18 15 17 11  9 10 12  9 10  2 13 14 33 40
 12 12 16 14 14 12 17 14 11 15 16  2 13 14 32 36  8  9 11  9 10  8 10 10
  8  8 11  1 10  8 23 28 13 12 16 14 16 14 15 22 13 18 20  2 17 14 41 36
 10 11 14 12 12 11 12 19 10 12 14  2 13 10 33 29 13 13 17 14 13 13 14 20
 13 14 17  2 16 14 37 35 11 12 15 15 14 12 12 16 17 15 13  2 11 11 28 27
 10 10 15 12  9  8  9 11 12 12 12  1 10  8 20 19 11 10 14 12 12 13  9 14
 13 10 13  1 12 12 34 33 14 14 18 15 14 17 10 15 17 13 16  2 15 13 35 33
  8  7 11  8  8  8  6 10  9  7  9  1  9  8 28 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 71 58 58 63 52 25 14 19
 19 17 16  5 18 10 38 36 59 56 61 70 69 34 16 22 21 19 17  5 20 12 40 43
 83 62 72 78 68 41 19 25 25 23 22  6 28 16 48 54 49 39 49 44 42 30 12 18
 16 15 15  4 15  8 32 31 60 55 56 43 42 33 16 22 17 17 16  4 20 11 43 43
  3  3  3  4  4  2  1  2  2  2  2  1  3  3  7  8  8  8  8  7  6  5  6  9
 10  7  9  1  9  9 22 26 12 12 14 13 12 10  7 10  9  7 10  1 14 15 34 45
 13 13 16 12 12 10 11 17 14 12 19  2 11 10 29 32  6  7  8  7  7  8  8  8
  7  4  7  1  8  7 18 20 14 14 16 16 15 17 14 23 25 16 19  2 18 15 38 44
  8  8  9 10 12 10  8 11 13 10 13  1 13 15 38 35  9  9 11 10 10 10 11 16
 19 17 15  2 12 10 27 28 14 14 14 16 14 13 11 12 15 10 10  1 11  9 26 26
 19 18 20 20 18 16 12 15 21 17 16  2 17 13 40 42 11 10 14 10 10  8  8 11
 10  7  8  1 11 10 33 32 17 14 17 15 16 13 15 22 19 12 11  2 14 13 36 40
 12 10 15 16 13  9  9 11 11  7  8  1 11 10 26 26 16 13 19 16 15 15 12 15
 19 12 15  2 16 20 46 49 13 10 17 16 17 10  9 12 13 10 11  1 13 14 33 41
 12 12 16 14 15 12 17 15 12 14 16  1 11 14 32 37  8  8 10 10  8  9 10 10
  8  9 11  1  9  8 23 26 13 15 16 15 16 13 17 22 14 18 20  2 17 14 41 36
 12 11 16 11 13  9 12 19 10 12 14  1 13 10 33 29 12 14 17 14 14 13 14 20
 12 14 17  2 16 14 36 35 13 13 15 15 14 11 12 18 17 15 13  2 13 11 28 27
 10 10 15 11 10  9 10 11 12 13 11  1 10  8 20 19  9 11 14 12 12 13  9 14
 13 10 13  2 12 12 33 33 15 15 18 15 14 15 10 17 16 12 15  2 14 13 34 33
  7  7 11  9  7  8  6  8  9  7  9  2 10  8 29 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 71 56 58 63 53 28 14 19
 19 16 17  4 18 11 39 39 59 55 61 69 69 34 16 22 21 19 19  5 19 12 40 41
 82 63 72 78 67 39 19 29 25 23 22  6 26 15 50 52 49 39 49 43 43 29 12 18
 15 15 14  4 14  7 29 31 61 56 56 45 45 31 14 22 18 17 17  4 21 12 42 43
  3  3  3  4  4  2  2  3  2  2  2  1  4  3  7  9  7  7  6  7  7  5  5  8
 11  7 10  1  9  9 22 26 12 12 13 13 12  9  7 10  9  8 10  1 13 15 34 45
 12 14 16 13 12 11 12 17 18 12 18  2 11 10 30 33  8 10 10  8  8  6  7  8
  7  7  7  1  7  7 20 21 13 13 17 16 15 17 14 20 25 17 19  2 18 15 39 44
 10 10 10  8  8  9  8 11 13 11 13  1 13 15 37 35  8  9 11 10 10  9 11 16
 19 18 15  2 11 10 26 28 12 14 14 14 15 13  9 12 15 11 10  1 11  9 26 26
 19 19 19 18 17 17 12 15 21 17 15  3 18 13 40 43 11 10 14 10 10  8  7 11
 11  7  8  1 10 10 34 32 17 14 17 15 14 12 15 22 18 13 12  2 16 13 35 39
 11 10 15 16 13  9  9 11 10  8  9  1 11 10 28 26 16 13 19 16 15 13 13 16
 18 12 13  2 16 20 46 51 13 12 17 15 17 10  9 11 13 11 10  1 13 14 33 40
 11 12 16 14 14 11 17 15 11 15 16  2 12 14 32 36  8  9 10  9  9  8 10 10
  8  9 11  1  9  8 23 26 13 14 16 15 16 13 16 23 14 18 20  2 20 14 41 36
  9 11 14 12 11 10 13 19 11 12 13  1 13 10 32 30 10 14 17 14 14 12 13 21
 12 16 17  2 17 14 35 36 12 15 15 15 15 11 12 17 17 15 13  2 13 11 28 27
 12 10 15 11 10  9  7 11 12 12 11  1 10  8 19 19 11 10 14 12 13 13  9 14
 13 10 13  2 13 12 34 33 15 15 18 15 14 14 10 15 15 12 15  2 16 13 34 33
 10  7 11  9  7  8  6  8  9  7  9  1 10  8 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 71 57 57 64 51 26 15 20
 20 17 16  5 19 11 38 39 59 54 60 69 69 34 16 23 21 19 18  5 19 11 39 40
 82 63 72 78 68 40 20 28 24 23 23  6 26 15 50 52 49 39 49 44 43 29 13 18
 16 16 14  3 15  8 30 29 61 55 55 45 42 32 15 22 18 16 17  4 20 12 41 42
  3  5  4  4  4  2  1  5  2  2  2  1  3  3  7  8  7  6  8  7  7  6  5  9
 10  8  9  1  9  9 22 26 12 12 13 13 12  9  7 10 10  7 10  1 11 15 37 47
 13 14 18 14 12 10 11 17 15 12 18  2 11 10 29 33  9  8  9  7  7  5  7  6
  7  6  7  1  8  7 21 21 12 14 16 15 15 17 14 19 24 16 19  2 16 15 42 44
  9  8 10  8  9  9  8 10 13 10 13  1 13 15 37 35  9 10 11 10 10  9 11 17
 20 17 15  1 12 10 26 28 12 14 14 14 14 12 10 12 15 12 10  1 10  9 27 26
 21 18 19 20 18 17 12 14 20 18 15  2 16 13 40 40 11 10 14 11 10  8  7 11
 10  8  8  1  9 10 33 31 18 15 17 14 15 12 14 23 19 13 12  2 15 13 37 39
 11 10 15 16 13  9  9 11 10  8  8  1 11 10 28 27 14 12 19 16 16 12 13 15
 19 12 13  2 17 20 45 50 13  9 17 15 17 10  9 11 13 11 11  1 13 14 36 41
 11 12 16 16 15 13 17 14 11 14 17  2 13 14 32 37  8  9 10  9  9  8 10 10
  7  8 11  1  8  8 23 27 12 16 16 14 16 12 16 23 13 18 20  2 19 14 41 37
 10 11 14 12 12 10 12 18 10 13 13  1 13 10 32 30 12 12 17 15 14 12 14 20
 12 13 17  2 16 14 36 35 11 11 17 15 14 12 12 15 17 15 12  2 12 11 31 27
 10 11 15 10 11  8  7 10 12 12 11  1 10  8 23 19 11 10 14 12 12 13 10 14
 13 10 13  1 12 12 34 35 15 15 18 15 14 14 10 16 15 13 15  2 14 13 34 33
  8  7 11  8  7  8  6  8  9  7  9  1  9  8 27 27  1  1  1  1  1  1  1  1
  6  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 70 58 58 63 53 27 14 20
 21 18 16  4 19 11 39 39 59 56 60 70 69 35 16 22 17 19 18  5 19 11 40 42
 83 62 74 77 69 40 19 26 23 23 23  6 26 16 51 53 51 39 49 44 43 29 12 17
 15 15 16  4 15  7 32 31 60 55 55 43 43 31 15 22 18 16 17  4 20 12 42 43
  4  4  4  4  4  2  1  2  2  2  2  1  4  3  7  9  7  7  8  7  7  5  6  9
 12  6  9  1  9  9 23 27 12 13 13 13 12  9  7 10  9  8 10  2 12 15 35 47
 13 14 15 14 12 10 10 17 15 12 18  2 10 10 30 32  6  8  9  7  7  7  8  8
  8  6  8  1  8  7 22 21 14 14 16 16 15 17 14 20 25 17 19  2 17 15 39 44
  9  8 10  8 10  8  8 10 13 10 13  1 13 15 35 35 10 10 11 10 10  9 11 17
 20 17 15  1 12 10 27 29 13 14 16 13 14 12 10 12 15 11 11  1 11  9 25 26
 20 19 20 19 17 17 12 15 21 17 15  2 15 13 40 40 11 10 14 10 10  8  8 12
  9  7  8  1 10 10 33 30 17 16 17 15 14 12 14 23 18 12 12  2 15 13 36 35
 12 10 15 16 13  9  9 10 10  8  8  1 11 10 27 25 15 12 19 16 15 13 12 14
 19 12 13  2 16 20 44 48 12 11 17 15 17 11  8 11 13  9 10  1 12 14 32 38
  8 11 16 13 16 12 17 14 12 16 16  2 11 14 32 35  8  9 10  8  9  8 10 10
  7  9 11  1  9  8 23 28 13 15 16 15 16 13 15 22 12 16 20  2 17 14 41 36
 11 10 14 12 12 10 13 18 10 12 13  1 12 10 33 30 12 13 17 14 13 13 14 20
 12 14 17  2 16 14 37 35 12 11 15 15 14 12 12 16 17 15 12  2 12 11 28 27
 10 10 15 11 10  9  8 11 12 13 11  1  9  8 19 20 10 12 14 12 11 14  9 15
 13 10 13  1 12 12 34 33 15 15 18 15 14 15 10 16 15 12 15  2 13 13 38 33
  8  8 11  8  8  8  6  9  9  7  9  1 11  8 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1 70 59 58 63 52 27 15 20
 19 17 18  5 19 11 39 40 60 54 61 70 69 34 17 22 21 20 20  5 19 12 40 40
 82 63 73 78 69 41 19 27 24 23 24  6 26 16 50 53 49 39 49 44 43 29 12 19
 15 16 16  3 15  9 31 32 60 57 55 46 43 33 15 22 19 16 17  4 20 12 42 53
  3  4  3  4  4  2  1  2  2  2  2  1  3  3  7  8  7  7  7  7  7  5  5 10
 11  7  9  1  8  9 23 26 13 12 13 13 12  9  7 10 10  7 11  1 10 15 35 46
 13 15 15 13 13 10 11 17 15 12 19  2 10 10 29 34  9 10  9  7  8  7  8  7
  8  5  7  1  6  7 21 21 14 14 16 15 15 17 15 19 26 16 19  2 16 15 37 44
  8 10 10  9  9  8  8 10 13 10 13  1 12 15 40 35 10 10 11 10 10 10 11 16
 19 17 15  2 10 10 26 28 13 14 15 15 14 12 10 12 16 11 10  1 10  9 27 27
 19 19 20 20 17 16 13 15 21 20 16  2 17 13 39 40 11 10 14 10 12  8  7 10
  9  9  8  1 10 10 33 31 17 14 17 14 15 12 14 22 18 12 12  2 14 13 36 38
 11 10 15 16 13  9  9 11 11  7 10  1  9 10 28 26 16 15 19 16 16 14 13 15
 17 12 14  2 17 20 46 49 12 11 17 15 17 14  9 11 12 10 10  1 12 14 34 38
 13 12 16 14 14 13 17 14 13 13 16  2 13 14 32 35  8  9 10  8  8  8 10 10
  7  9 11  1  8  8 23 26 13 15 18 16 16 13 16 22 13 18 20  2 16 14 41 36
 10 10 14 13 12 11 12 19 11 12 13  1 13 10 33 30 12 13 17 15 14 12 14 20
 12 15 17  2 16 14 36 37 13 11 15 15 14 12 12 15 17 15 13  2 12 11 29 27
 10 11 15 11 10  8  7 13 12 12 12  1 10  8 20 19 12 11 14 12 11 13 10 14
 13 10 13  1 12 12 35 33 15 15 18 15 15 15 10 15 16 12 16  2 14 13 35 33
  8  7 11 10  8  9  6  8  9  7  9  1  9  8 28 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
