"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 73 63 64 73 62 24 16 20
 20 18 18  5 19 17 39 42 66 62 71 88 83 30 19 24 23 21 20  6 20 19 43 45
 94 83 99 91 80 32 21 32 27 23 25  7 27 23 55 56 51 42 53 48 49 18 12 18
 16 15 14  4 14 13 30 31 61 61 60 49 47 21 12 22 19 16 18  4 20 16 42 42
  4  4  4  4  4  2  1  2  2  2  2  1  3  3  7  9  5  5  7  6  6  4  5  8
  8  6  9  1  8  9 21 26 12 13 13 13 12  8  7 10  9  7 10  1 10 15 34 43
 13 13 13 13 11  8 11 15 13 11 16  1  8 11 24 30  7  7 10  7  6  6  6  7
  6  5  6  1  6  7 18 20 13 14 16 15 15 16 14 20 25 17 19  2 15 15 38 44
  8  8  9  8  8  8  8 10 13 10 13  1 11 15 39 35  9  9 11  9  9  8 11 16
 19 17 15  2 10 11 25 28 12 13 15 14 14 11 11 12 15 10 10  1 10  9 27 25
 18 18 19 18 17 14 12 15 20 17 15  2 15 14 40 39 11  9 14 10 10  7  7 10
  9  7  8  1  9 10 33 30 17 13 17 15 15 12 15 21 18 14 11  2 15 14 35 39
 10 10 15 16 13  9  8 10 10  7  8  1  8 10 24 23 14 12 19 16 15 12 12 15
 17 12 13  2 14 20 47 51 15 11 17 15 17  9  9 10 13 10 10  1 11 14 32 41
 11 12 16 14 14 12 16 14 12 12 16  2 14 15 34 37  9  8 10  9  9  8  9 10
  7  8 11  1  8  9 24 28 12 14 16 14 16 12 14 22 13 16 20  2 17 15 41 36
 10 10 14 11 13  9 12 18 11 10 13  1 12 11 31 30 11 13 17 14 13 11 13 20
 12 13 17  2 15 15 35 35 12 13 15 15 14 11 12 15 17 15 12  2 13 12 27 27
 10 11 15 11 10  8  7 11 12 13 11  1  9  8 19 19 10 11 14 12 11 13  9 15
 13 10 13  1 12 12 33 33 15 14 18 15 15 14 10 14 15 12 15  2 14 13 34 33
  7  7 11  8  7  8  7  8  9  7 10  1  9  8 27 29  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1 74 62 64 73 62 24 16 21
 21 18 18  5 19 18 40 41 66 63 72 87 83 32 21 24 23 21 20  6 22 20 44 45
 94 81 98 90 80 32 22 30 28 25 26  7 27 24 55 59 50 43 52 47 50 18 13 20
 16 13 14  4 16 14 29 32 61 62 60 49 46 22 15 21 19 16 17  4 20 18 41 44
  4  4  4  4  5  4  1  2  3  3  2  1  3  3  7  8  6  6  6  6  6  4  5  8
  9  6  9  1  8  9 21 26 12 14 13 15 12  8  7 10  9  7 10  1 10 15 34 43
 12 13 14 13 12  8 10 14 12 11 16  1  9 12 27 31  6  8  8  8  6  6  6  7
  7  5  6  1  6  7 18 20 14 14 16 15 15 16 15 19 27 17 19  2 17 16 37 44
  7  8  9  9  9  7  8 11 13 10 13  1 11 15 35 35  9  9 11 10  9  8 11 17
 19 17 15  2 10 11 26 28 13 14 15 14 14 11 10 12 14 11 10  2  9  9 25 25
 19 20 20 18 19 14 13 15 20 17 16  2 15 14 41 39 11 10 14 10 10  7  8 12
 10  7  8  1 11 10 33 30 17 14 17 15 14 12 14 22 18 12 11  2 13 13 35 37
 10  9 15 16 13 10  9 10 10  7  9  1 10 10 25 23 14 13 19 16 15 13 12 15
 17 12 13  2 15 20 44 50 13 11 17 15 17  9  9 10 12 10 10  2 12 14 32 40
 12 13 16 13 14 13 16 14 11 12 16  2 13 14 32 36  8  9 10  9  9  8 10 10
  7  9 11  1  9  9 25 28 13 15 16 14 16 12 14 22 13 16 20  2 17 14 41 36
 10 11 14 12 12 10 11 18 10 10 13  1 12 11 32 29 11 13 17 15 13 11 13 20
 13 13 17  2 15 14 36 35 12 13 15 15 14 11 12 15 17 15 12  2 12 11 26 27
  9 11 15 11 11  8  7 10 13 12 11  1 10  8 19 19 11 11 14 12 12 13  9 13
 13 10 13  2 12 13 33 33 14 14 18 15 14 14 11 13 15 12 15  2 13 14 34 33
  7  7 11  8  9  8  6  8  9  7  9  1  9  9 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 72 61 65 73 62 26 17 22
 19 18 18  5 19 17 40 41 66 62 71 88 84 32 18 26 23 21 21  5 21 20 46 45
 94 80 99 90 80 32 22 31 28 25 26  7 28 24 56 59 51 42 51 48 48 18 13 20
 16 17 13  4 14 14 28 31 61 62 59 48 47 22 15 22 19 16 17  4 21 18 42 45
  4  4  4  4  4  2  1  2  2  2  2  1  3  4  7  8  6  5  6  6  6  5  5  8
  9  6  9  1  8 10 21 26 14 14 13 13 12  8  8 10  9  7 10  1 10 15 34 44
 11 13 14 13 12  9 11 14 15 11 15  2  9 11 24 28  6  7  8  8  7  6  6  6
  7  5  7  1  6  7 18 20 13 14 16 16 16 17 16 20 25 17 19  2 17 15 38 44
  7  8 10  8  9  8  9 11 13 10 13  1 11 15 35 35  8  9 11  9 10  9 11 16
 19 18 15  2 11 11 25 28 12 14 15 15 15 11 10 12 15 11 10  1 10  9 24 25
 19 19 20 20 20 13 12 14 20 19 16  2 15 14 41 39 11 10 14 11 10  7  7 10
 10  7  8  2  9 10 33 30 17 14 17 15 14 12 14 22 18 12 12  2 14 13 35 36
 11  7 15 16 13  9  8 10 10  7  8  1 11 10 24 26 15 14 19 16 15 12 12 15
 17 12 13  2 16 20 44 49 12 11 17 15 17 10  8 11 12 10 10  2 12 14 31 40
 10 12 16 13 14 12 16 14 11 13 16  2 12 14 32 34  7  9 10  9  9  8  9 10
  7  8 11  1  8  9 22 25 12 13 16 14 16 12 14 22 12 16 20  2 16 14 41 36
  9 11 14 12 12 10 11 18 10 11 13  1 12 10 30 27 11 15 17 13 14 11 13 20
 12 13 17  2 16 14 35 35 12 13 15 15 14 12 12 15 17 15 12  2 12 11 26 27
 10 11 15 11 10  8  7 10 12 12 11  1  9  8 19 19  9 10 14 13 11 13  9 13
 13 10 13  1 12 13 33 33 15 15 18 17 14 14 10 13 15 12 15  2 14 13 34 33
  7  7 11  8  8  8  6  8  9  7  9  1  9  8 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1  73  62
  63  73  62  24  17  22  22  18  18   5  18  17  39  41  66  62  71  88
  83  31  19  25  23  21  21   5  21  19  42  46  94  81 100  90  80  32
  22  30  28  26  27   7  28  25  56  59  51  43  52  49  49  18  13  20
  16  16  15   4  15  14  31  32  60  62  61  49  46  22  15  21  19  17
  17   4  21  18  42  44   4   4   4   5   4   2   2   2   2   2   2   1
   3   3   7   8   6   6   7   7   6   5   5   8  10   6   9   1   8   9
  21  26  13  14  17  13  13   9   7  10   9   7  10   1  11  15  34  45
  12  13  14  13  12   9  11  14  13  11  16   2   9  12  26  29   7   8
   8   7   7   5   4   7   8   6   6   1   7   7  18  20  14  14  16  16
  16  16  15  18  24  16  19   2  16  16  37  44   8  11   9   8   8   8
   9  11  13  10  13   1  12  15  35  35   9   9  11  10  10   9  11  17
  19  17  15   1  11  11  25  28  12  14  15  13  14  12  10  12  15  11
  11   2  10   9  25  25  18  18  20  18  18  13  13  16  20  17  15   2
  16  14  41  39  11  10  14  10  10   7   8  11   9   7   8   1  10  10
  33  30  17  14  17  14  16  12  15  23  18  12  11   2  14  13  34  36
  11  10  15  16  13   9   8  10  10   8   8   1   9  10  27  24  16  12
  19  16  15  13  12  14  17  12  13   2  15  20  44  49  12  12  17  15
  17  10   9  11  12  10  10   1  12  15  33  39  11  12  16  14  14  13
  16  14  11  12  16   2  11  14  33  34   7   9  10   9   9   8   9  10
   7   8  11   1   9   9  23  26  13  14  16  15  16  13  16  22  12  16
  20   2  15  15  41  36   9  11  14  12  11  11  12  18  10  11  13   1
  12  11  31  28  12  13  17  14  14  12  14  20  12  13  17   2  14  14
  36  35  12  12  15  15  14  11  12  15  17  15  12   2  12  11  26  27
  10  10  15  10  10   8   7  10  12  12  11   1   9   8  19  19  12  12
  14  12  12  13   9  13  13  10  13   1  12  13  33  33  15  15  18  16
  14  14  10  14  15  12  15   2  14  13  34  33   7   7  11   8   7   8
   6   9   9   7   9   1  10   9  27  27   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 73 63 64 74 62 24 16 21
 20 18 18  5 19 18 40 41 66 62 71 90 83 31 18 26 24 21 21  6 21 19 44 46
 93 81 99 90 80 32 22 31 28 25 26  7 28 25 56 59 52 43 52 50 48 18 13 20
 18 16 14  4 15 14 30 32 61 62 61 49 46 22 15 22 19 16 17  4 20 19 42 43
  5  5  6  4  4  2  3  3  2  2  2  1  3  3  7  8  6  6  6  6  6  4  5  8
  9  6  9  1 10  9 21 26 13 13 14 13 12 10  7 10  9  7 10  1 11 15 34 45
 12 13 14 13 12  8 11 14 15 12 17  2 10 10 24 30  7  8  8  7  7  6  7  7
  7  5  6  1  6  7 18 20 14 14 16 16 16 17 15 20 25 18 19  2 16 16 40 44
  8  8  9  9  9  8  8 11 13 10 13  1 12 15 35 35  9  9 12 11 10  8 11 17
 19 17 15  2 11 11 25 28 12 14 15 14 15 11 10 12 15 11 10  1 10  9 27 26
 18 20 20 22 19 14 12 15 21 17 16  2 16 14 39 39 11 11 14 10 10  7  7 11
 11  8  8  1 10 10 33 30 17 13 17 15 14 12 14 22 18 12 11  2 14 13 35 36
 11 10 15 16 13 10  9 10 10  7  8  1 10 10 24 24 14 15 19 16 15 13 12 14
 18 12 13  2 16 20 44 49 12 11 17 15 17 10  9 11 12 10 10  2 12 15 35 38
 10 12 16 15 14 13 16 15 11 13 16  2 12 14 32 34  8  8 10  9  9  8  9 10
  7  8 11  1  7  9 23 27 11 13 16 15 16 11 14 22 13 17 20  2 17 14 41 36
 10 11 14 12 12 10 12 18 10 12 13  2 12 11 30 27 10 14 17 13 14 11 13 20
 12 14 17  2 15 14 35 35 12 13 15 15 14 11 12 15 17 15 12  2 12 11 26 27
 11 11 15 12 11  8  7 11 12 14 11  1 11  9 19 19 11  9 14 12 11 13  9 13
 13 10 13  1 12 13 33 33 15 14 18 16 13 14 10 15 15 12 16  2 15 16 34 33
  8  7 11  8  7  8  6  8  9  7  9  1  9  9 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 73 63 64 74 62 24 16 22
 20 18 18  5 19 17 40 40 67 63 71 87 85 30 18 27 24 21 20  6 21 19 43 45
 94 81 99 91 80 32 22 31 28 25 26  7 28 24 56 59 52 44 54 50 50 19 12 19
 16 16 14  4 15 13 31 32 61 62 61 49 47 22 15 21 19 16 17  4 20 18 39 46
  4  5  3  4  4  2  2  2  2  2  2  1  3  3  7  9  5  5  7  6  6  4  6  8
  8  6  9  1  8  9 21 26 13 13 14 13 13  9  7 10 10  7 10  1 11 15 34 44
 11 12 14 13 12  9 10 15 13 10 16  1  9 12 26 28  6  7  8  7  6  5  7  7
  6  5  6  1  6  7 18 20 13 14 16 15 16 16 15 20 26 17 19  2 16 15 37 44
  8  8  9  8  8  7  8 10 13 11 13  1 12 15 37 35  8  9 11 12 10  9 11 16
 19 17 15  2 10 11 25 28 12 14 15 14 14 11 11 12 15 11 10  1 10  9 24 25
 18 19 19 20 17 14 12 15 20 17 16  2 16 14 39 39 11 10 14 10 11  8  7 11
  9  7  8  1 10 10 33 30 17 13 17 14 15 12 14 22 18 12 11  2 14 13 35 40
 10 10 15 16 13  9  8 10 10  7  9  1 10 10 25 24 14 13 19 16 15 13 12 14
 17 12 13  2 16 20 46 50 13 12 17 15 17 10 10 11 12 11 10  2 11 14 31 41
 11 12 16 13 14 12 16 14 11 12 16  2 13 14 32 36  8  8 10  8 10  9 10 10
  9  8 11  1  7  9 23 26 13 13 16 15 16 12 14 22 13 16 20  2 16 14 41 36
 10 11 14 12 12 10 11 20 10 11 14  1 10 10 30 30 11 14 17 14 14 11 13 20
 12 13 17  2 15 14 35 35 12 12 15 15 14 12 12 15 17 15 12  2 14 12 26 27
 10 10 15 11 10  9  7 10 12 12 11  1  9  8 19 19 10 10 14 12 11 13  9 14
 13 10 14  2 12 13 33 33 15 14 19 15 14 15 10 16 15 12 15  2 14 14 34 33
  7  7 11  8  7  8  6  8  9  7  9  1  9  9 27 27  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]"
"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 73 63 65 74 62 24 16 22
 19 17 19  5 18 16 40 43 67 63 71 88 83 29 17 25 24 20 21  6 20 19 43 46
 94 81 99 90 81 32 22 31 29 24 29  7 28 23 56 56 52 43 53 49 47 17 12 19
 16 15 15  4 15 13 30 31 62 62 60 49 46 22 14 21 18 16 17  4 20 18 38 43
  4  4  4  4  4  2  2  2  2  2  2  1  3  3  7  8  6  5  6  6  6  5  5  8
  9  6  9  1  8 10 21 26 12 13 14 13 12  9  7 10  9  7 10  1 10 15 34 47
 12 12 14 13 12 10 10 15 12 10 16  2  9 11 23 29  6  7  8  7  7  6  6  6
  7  4  6  1  6  7 18 20 14 14 16 15 15 14 15 19 24 16 19  2 15 15 37 44
  8  8 10  8  9  8  8 10 13 10 13  1 11 15 34 35  8  8 11 11 10  9 11 17
 19 17 15  1 10 10 25 28 12 14 14 15 13 12 11 12 13 12 10  1 10  9 24 27
 19 19 20 19 18 14 13 15 21 17 15  2 15 13 38 39 11  9 14 10 10  7  7 11
  9  7  8  1 10 10 33 30 17 13 17 15 15 12 14 22 18 13 11  2 14 13 35 38
 13 10 15 16 13  9  8 11 10  7  8  1 10 10 25 24 14 13 19 16 15 12 12 14
 17 12 13  2 16 20 43 48 12 12 18 15 17 11 10 12 14 10 10  1 12 15 32 40
 11 12 16 14 14 12 16 14 12 13 16  2 13 15 33 35  8  9 10 10  9  7 10 10
  9  8 11  1  7 11 25 28 12 14 16 14 16 13 15 22 13 16 20  2 17 14 41 36
 10 11 14 14 13  9 12 18 11 11 13  2 12 11 31 31 12 11 17 14 14 11 13 20
