"[  0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   1  24  16
  20  25  16  12   8  15   9  10  15   1  19  17  43  34  38  22  26  40
  33  26  18  28  20  23  24   2  23  19  49  48  73  41  46  78  49  35
  25  48  32  38  47   5  57  39  98 103  32  22  26  41  27  17  15  29
  16  23  22   2  28  19  59  47  41  28  31  40  32  20  19  29  20  20
  25   2  39  30  86  83  13   7  11  21  19   8   6  13   6   5   7   0
  10   9  29  37  18  17  23  22  21  15  18  31  37  25  38   2  29  33
  83 105  42  40  50  50  48  30  26  37  42  32  39   3  39  57 136 174
  43  41  53  45  45  30  37  56  47  47  62   3  32  40  94 105  24  31
  30  25  34  17  24  24  22  17  22   1  23  27  70  79  49  44  66  62
  72  52  54  74 100  66  76   7  67  63 147 175  30  27  38  32  32  28
  32  40  52  42  52   3  48  58 139 140  30  32  42  36  35  30  44  67
  75  79  59   4  41  42 101 111  38  48  55  49  52  35  37  42  51  39
  38   4  36  33 110 103  71  69  78  69  58  48  47  55  80  67  61   7
  52  53 151 154  44  34  55  39  37  27  28  38  36  26  29   3  34  37
 131 118  65  40  69  55  55  46  53  82  69  45  46   5  42  51 142 143
  37  26  58  62  49  34  31  38  39  27  30   3  31  40  97  94  55  37
  73  65  61  48  47  54  71  45  52   6  54  87 174 192  41  30  68  58
  68  37  33  42  49  35  38   4  39  57 122 148  31  39  62  49  54  44
  66  54  44  46  66   4  45  57 137 144  20  32  44  29  35  26  37  40
  27  32  41   2  27  33  88  95  36  48  64  53  61  45  57  85  49  63
  78   6  63  55 165 182  37  35  53  46  43  34  44  70  35  40  49   3
  40  41 119 103  34  43  68  52  51  43  51  77  45  51  67   5  60  54
 142 140  35  43  60  59  55  43  45  58  65  57  45   4  49  43 105 108
  37  37  59  39  35  31  27  39  51  47  44   3  41  31  74  73  34  36
  55  46  43  49  36  48  49  39  49   4  49  49 130 133  54  59  72  58
  50  57  39  55  59  54  59   6  54  49 136 136  28  27  42  32  28  31
  22  30  33  28  34   3  35  32 107 107   0   5   0   0   0   0   0   0
   6   6   0   0  13   0   0   0]"
"[  0   6   1   0   0   0   0   0   4   3   0   0   0   0   0   0  24  16
  20  25  16  12   7  13  10  12  13   0  16  17  38  34  37  22  24  40
  38  25  12  28  19  21  23   3  22  19  49  51  77  41  50  78  50  35
  29  48  35  44  49   5  60  39  96 106  32  22  31  41  27  17  11  29
  16  31  22   1  24  19  49  45  41  28  31  40  32  19  15  29  33  23
  27   1  36  30  86  87  18   7  18  20  17   8   6   9  10   6   9   0
  12   9  29  35  19  17  23  22  21  24  26  39  46  25  33   2  40  33
  83 105  44  40  50  50  49  31  26  37  37  30  39   4  43  57 136 174
  45  41  55  47  46  39  37  61  53  41  63   4  34  40 102 110  25  27
  31  25  23  17  17  24  25  16  22   1  25  26  70  77  49  44  62  63
  60  59  56  76 103  64  76   8  66  60 148 175  29  27  45  32  33  26
  32  42  50  39  54   4  58  62 143 140  30  33  42  36  35  31  45  66
  75  68  58   4  43  41 101 111  36  48  56  51  51  38  44  40  51  38
  39   4  35  33  96  99  68  69  76  71  59  49  46  57  80  71  59   7
  56  53 151 154  44  34  55  39  37  27  28  43  37  26  29   4  37  40
 141 123  65  39  68  55  55  46  54  84  69  46  44   6  49  52 142 141
  37  28  62  62  49  33  31  37  41  30  30   3  37  42 104  93  55  40
  73  63  58  49  46  54  68  46  54   7  59  82 179 197  40  30  68  57
  68  35  32  43  47  38  39   3  50  65 118 150  30  39  62  49  55  43
  61  54  42  47  66   5  49  63 132 144  19  32  39  29  32  27  35  39
  26  31  42   2  30  36  94  97  34  48  65  53  61  46  55  85  50  63
  78   6  69  56 163 144  25  35  53  43  43  35  42  70  36  40  50   4
  43  40 119 104  33  43  70  52  50  43  50  77  45  54  65   6  65  61
 150 145  35  43  62  59  55  44  45  58  65  57  45   4  46  42 105 108
  35  37  59  39  35  31  27  39  48  47  48   3  35  31  74  73  34  36
  55  46  42  49  36  48  52  42  53   6  48  52 130 133  54  55  72  58
  48  54  39  52  59  48  57   5  54  49 135 132  26  27  42  32  28  31
  22  30  33  27  34   2  33  32 107 107   0   2   0   0   0   0   0   0
   0   0   0   5   0   0   0   0]"
"[  0   0   0   0   0   6   1   0   7   0   0   0   0   0   1   0  24  16
  20  25  16  12   7  13  10  12  16   0  16  17  38  34  38  23  27  40
  30  23  12  28  19  25  24   2  22  19  49  49  74  44  49  78  49  36
  23  48  37  44  54   6  63  40 103  93  32  22  26  41  27  17  13  29
  16  25  22   1  24  19  49  45  41  28  31  40  32  19  15  29  21  24
  25   3  36  30  86  78  17  10  14  19  18   8   6  10   6   8   9   0
  15   9  28  37  19  17  23  22  21  18  18  32  38  26  36   2  33  33
  86 105  45  42  50  50  49  33  26  37  38  34  43   6  52  57 145 187
  46  41  53  47  46  33  37  57  48  40  61   5  34  40  97 106  24  25
  30  38  38  33  15  23  25  17  22   1  28  26  70  79  48  45  64  60
  60  55  55  75 101  65  76   6  69  59 149 175  36  27  38  32  34  26
  31  40  50  40  52   3  48  58 139 140  31  32  42  36  35  31  44  65
  75  68  58   4  42  41 101 111  40  48  56  50  54  35  37  40  52  38
  38   4  35  35  96  99  77  76  75  73  62  48  47  55  80  69  59   7
  52  55 151 154  45  34  56  39  37  27  30  38  37  28  29   3  33  37
 130 118  65  41  70  55  55  45  65  89  72  49  44   6  45  52 140 141
  37  33  58  62  49  33  33  42  39  26  30   3  32  39  96  93  55  37
  74  64  58  48  46  54  68  48  52   5  52  79 180 199  40  30  69  57
  68  37  39  42  45  36  37   4  45  56 126 147  31  40  62  49  53  44
  61  54  45  47  63   5  46  59 130 144  19  33  41  33  32  26  35  47
  29  33  46   4  30  34  92  95  36  48  69  54  61  45  55  85  50  65
  80   6  63  57 162 144  25  35  53  43  43  34  42  75  35  40  50   5
  47  39 119 104  39  43  66  52  50  44  52  77  46  52  68   5  61  57
 144 140  37  45  60  59  55  43  45  58  65  57  45   4  44  43 105 115
  40  40  59  39  35  32  27  39  48  54  42   3  38  31  74  73  34  36
  55  46  42  49  36  48  49  39  49   4  49  47 130 133  54  55  72  58
  49  56  39  52  60  55  58   6  52  50 135 133  26  28  42  34  28  35
  23  30  33  27  34   2  36  33 108 109   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]"
